Draft_Year,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TD,Receive_Rec,Receive_Yds,Receive_TD,Solo,Int,Sk,College_Univ,College Stats,Prospect_Grade,College Stats URL,,
2021,2,39,CHI,Teven Jenkins,OL,23,2024,0,0,3,15,15,45,0,0,0,0,0,0,0,0,0,0,0,2,,,Oklahoma St.,College Stats,6.42,http://www.sports-reference.com/cfb/players/teven-jenkins-1.html,,
2021,2,40,ATL,Richie Grant,DB,23,2024,0,0,2,13,13,67,0,0,0,0,0,0,0,0,0,0,0,177,3,3,Central Florida,College Stats,6.24,http://www.sports-reference.com/cfb/players/richie-grant-1.html,,
2021,2,41,DET,Levi Onwuzurike,DL,23,2024,0,0,1,7,7,42,0,0,0,0,0,0,0,0,0,0,0,35,,3.5,Washington,College Stats,6.31,http://www.sports-reference.com/cfb/players/levi-onwuzurike-1.html,,
2021,2,42,MIA,Liam Eichenberg,OL,23,2024,0,0,4,23,23,60,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats,6.27,http://www.sports-reference.com/cfb/players/liam-eichenberg-1.html,,
2021,2,43,LVR,Tre'von Moehrig,S,22,2024,0,0,4,21,21,66,0,0,0,0,0,0,0,0,0,0,0,202,6,3,TCU,College Stats,6.35,http://www.sports-reference.com/cfb/players/trevon-moehrig-woodard-1.html,,
2021,2,44,DAL,Kelvin Joseph,DB,21,2024,0,0,0,2,2,33,0,0,0,0,0,0,0,0,0,0,0,34,,,Kentucky,College Stats,6.26,http://www.sports-reference.com/cfb/players/kelvin-joseph-1.html,,
2021,2,45,JAX,Walker Little,T,22,2024,0,0,1,11,11,55,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford,College Stats,6.2,http://www.sports-reference.com/cfb/players/walker-little-1.html,,
2021,2,46,CIN,Jackson Carman,T,21,2024,0,0,0,5,4,30,0,0,0,0,0,0,0,0,0,0,0,,,,Clemson,College Stats,6.22,http://www.sports-reference.com/cfb/players/jackson-carman-1.html,,
2021,2,47,LAC,Asante Samuel Jr.,DB,21,2024,0,0,3,14,14,50,0,0,0,0,0,0,0,0,0,0,0,148,6,,Florida St.,College Stats,6.24,http://www.sports-reference.com/cfb/players/asante-samuel-jr-1.html,,
2021,2,48,SFO,Aaron Banks,OL,24,2024,0,0,3,20,20,53,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats,6.29,http://www.sports-reference.com/cfb/players/aaron-banks-4.html,,
2021,2,49,ARI,Rondale Moore,WR,21,2023,0,0,0,12,12,39,0,0,0,0,0,52,249,1,135,1201,3,1,,,Purdue,College Stats,6.22,http://www.sports-reference.com/cfb/players/rondale-moore-1.html,,
2021,2,50,NYG,Azeez Ojulari,OLB,21,2024,0,0,1,16,16,46,0,0,0,0,0,0,0,0,0,0,0,59,,22,Georgia,College Stats,6.39,http://www.sports-reference.com/cfb/players/azeez-ojulari-1.html,,
2021,2,51,WAS,Samuel Cosmi,OL,22,2024,0,0,2,23,23,57,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,College Stats,6.26,http://www.sports-reference.com/cfb/players/samuel-cosmi-1.html,,
2021,2,52,CLE,Jeremiah Owusu-Koramoah,LB,21,2024,0,1,3,22,22,49,0,0,0,0,0,0,0,0,0,0,0,205,3,8,Notre Dame,College Stats,6.82,http://www.sports-reference.com/cfb/players/jeremiah-owusu-koramoah-1.html,,
2021,2,53,TEN,Dillon Radunz,T,23,2024,0,0,2,11,11,54,0,0,0,0,0,0,0,0,0,0,0,1,,,North Dakota St.,,6.25,,,
2021,2,54,IND,Dayo Odeyingbo,DL,21,2024,0,0,1,12,12,61,0,0,0,0,0,0,0,0,0,0,0,58,,16.5,Vanderbilt,College Stats,6.27,http://www.sports-reference.com/cfb/players/dayo-odeyingbo-1.html,,
2021,2,55,PIT,Pat Freiermuth,TE,22,2024,0,0,2,18,18,61,0,0,0,0,0,0,0,0,220,2190,18,2,,,Penn St.,College Stats,6.3,http://www.sports-reference.com/cfb/players/pat-freiermuth-1.html,,
2021,2,56,SEA,D'Wayne Eskridge,WR,24,2024,0,0,0,2,2,30,0,0,0,0,0,8,74,0,20,166,1,1,,,Western Michigan,College Stats,6.14,http://www.sports-reference.com/cfb/players/dwayne-eskridge-1.html,,
2021,2,57,LAR,Tutu Atwell,WR,21,2024,0,0,1,12,12,54,0,1,0,0,0,16,72,1,99,1343,4,,,,Louisville,College Stats,5.97,http://www.sports-reference.com/cfb/players/chatarius-atwell-1.html,,
2021,2,58,KAN,Nick Bolton,LB,21,2024,0,0,3,23,23,57,0,0,0,0,0,0,0,0,0,0,0,289,4,5,Missouri,College Stats,6.33,http://www.sports-reference.com/cfb/players/nick-bolton-1.html,,
2021,2,59,CAR,Terrace Marshall Jr.,WR,21,2024,0,0,1,6,6,43,0,0,0,0,0,0,0,0,67,808,1,1,,,LSU,College Stats,6.34,http://www.sports-reference.com/cfb/players/terrace-marshall-jr-1.html,,
2021,2,60,NOR,Pete Werner,LB,22,2024,0,0,3,23,23,56,0,0,0,0,0,0,0,0,0,0,0,206,1,0.5,Ohio St.,College Stats,6.15,http://www.sports-reference.com/cfb/players/pete-werner-1.html,,
2021,2,61,BUF,Boogie Basham,DL,23,2024,0,0,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,26,1,4.5,Wake Forest,College Stats,6.29,http://www.sports-reference.com/cfb/players/carlos-basham-jr-1.html,,
2021,2,62,GNB,Josh Myers,C,23,2024,0,0,3,27,27,56,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats,6.23,http://www.sports-reference.com/cfb/players/josh-myers-1.html,,
2021,2,63,KAN,Creed Humphrey,OL,22,2024,1,3,4,40,40,68,0,0,0,0,0,0,0,0,0,0,0,1,,,Oklahoma,College Stats,6.26,http://www.sports-reference.com/cfb/players/creed-humphrey-1.html,,
2021,2,64,TAM,Kyle Trask,QB,23,2024,0,0,0,0,0,7,4,11,28,0,0,6,-5,0,0,0,0,,,,Florida,College Stats,6.19,http://www.sports-reference.com/cfb/players/kyle-trask-1.html,,
2022,1,1,JAX,Travon Walker,DE,21,2024,0,0,3,21,21,49,0,0,0,0,0,0,0,0,0,0,0,82,1,24,Georgia,College Stats,6.48,http://www.sports-reference.com/cfb/players/travon-walker-1.html,,
2022,1,2,DET,Aidan Hutchinson,DE,22,2024,0,1,2,20,20,39,0,0,0,0,0,0,0,0,0,0,0,82,4,28.5,Michigan,College Stats,6.8,http://www.sports-reference.com/cfb/players/aidan-hutchinson-1.html,,
2022,1,3,HOU,Derek Stingley Jr.,CB,21,2024,1,1,3,21,21,37,0,0,0,0,0,0,0,0,0,0,0,100,11,1,LSU,College Stats,6.5,http://www.sports-reference.com/cfb/players/derek-stingley-jr-1.html,,
2022,1,4,NYJ,Sauce Gardner,CB,22,2024,2,2,3,31,31,48,0,0,0,0,0,0,0,0,0,0,0,128,3,1,Cincinnati,College Stats,6.72,http://www.sports-reference.com/cfb/players/ahmad-gardner-1.html,,
2022,1,5,NYG,Kayvon Thibodeaux,DE,21,2024,0,0,2,21,21,43,0,0,0,0,0,0,0,0,0,0,0,73,,21,Oregon,College Stats,6.72,http://www.sports-reference.com/cfb/players/kayvon-thibodeaux-1.html,,
2022,1,6,CAR,Ikem Ekwonu,T,21,2024,0,0,3,19,19,49,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,College Stats,6.73,http://www.sports-reference.com/cfb/players/ikem-ekwonu-1.html,,
2022,1,7,NYG,Evan Neal,OL,21,2024,0,0,1,11,11,29,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama,College Stats,6.76,http://www.sports-reference.com/cfb/players/evan-neal-1.html,,
2022,1,8,ATL,Drake London,WR,21,2024,0,0,3,25,25,50,1,1,22,0,0,1,-3,0,241,3042,15,2,,,USC,College Stats,6.4,http://www.sports-reference.com/cfb/players/drake-london-1.html,,
2022,1,9,SEA,Charles Cross,OL,21,2024,0,0,3,22,22,48,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,College Stats,6.44,http://www.sports-reference.com/cfb/players/charles-cross-1.html,,
2022,1,10,NYJ,Garrett Wilson,WR,22,2024,0,0,3,24,24,51,0,2,0,0,0,10,9,0,279,3249,14,1,,,Ohio St.,College Stats,6.5,http://www.sports-reference.com/cfb/players/garrett-wilson-2.html,,
2022,1,11,NOR,Chris Olave,WR,22,2024,0,0,3,20,20,39,0,0,0,0,0,1,7,0,191,2565,10,3,,,Ohio St.,College Stats,6.43,http://www.sports-reference.com/cfb/players/chris-olave-1.html,,
2022,1,12,DET,Jameson Williams,WR,21,2024,0,0,1,16,16,33,0,0,0,0,0,15,130,2,83,1396,10,,,,Alabama,College Stats,6.48,http://www.sports-reference.com/cfb/players/jameson-williams-1.html,,
2022,1,13,PHI,Jordan Davis,DT,22,2024,0,0,2,16,16,47,0,0,0,0,0,0,0,0,0,0,0,41,,3.5,Georgia,College Stats,6.5,http://www.sports-reference.com/cfb/players/jordan-davis-9.html,,
2022,1,14,BAL,Kyle Hamilton,S,21,2024,1,2,2,22,22,48,0,0,0,0,0,0,0,0,0,0,0,186,5,7,Notre Dame,College Stats,6.81,http://www.sports-reference.com/cfb/players/kyle-hamilton-1.html,,
2022,1,15,HOU,Kenyon Green,OL,21,2024,0,0,2,8,8,27,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,College Stats,6.45,http://www.sports-reference.com/cfb/players/kenyon-green-1.html,,
2022,1,16,WAS,Jahan Dotson,WR,22,2024,0,0,2,11,8,46,0,0,0,0,0,3,6,0,103,1257,11,2,,,Penn St.,College Stats,6.25,http://www.sports-reference.com/cfb/players/jahan-dotson-1.html,,
2022,1,17,LAC,Zion Johnson,G,22,2024,0,0,3,20,20,49,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats,6.34,http://www.sports-reference.com/cfb/players/zion-johnson-1.html,,
2022,1,18,TEN,Treylon Burks,WR,22,2024,0,0,1,6,6,27,0,0,0,0,0,11,66,0,53,699,1,,,,Arkansas,College Stats,6.5,http://www.sports-reference.com/cfb/players/treylon-burks-1.html,,
2022,1,19,NOR,Trevor Penning,T,23,2024,0,0,1,12,12,40,0,0,0,0,0,0,0,0,0,0,0,,,,Northern Iowa,,6.4,,,
2022,1,20,PIT,Kenny Pickett,QB,24,2024,0,0,2,14,13,30,471,755,4765,15,14,106,306,5,0,0,0,2,,,Pittsburgh,College Stats,6.4,http://www.sports-reference.com/cfb/players/kenny-pickett-1.html,,
2022,1,21,KAN,Trent McDuffie,CB,21,2024,1,0,3,28,28,43,0,0,0,0,0,0,0,0,0,0,0,133,2,4.5,Washington,College Stats,6.7,http://www.sports-reference.com/cfb/players/trent-mcduffie-1.html,,
2022,1,22,GNB,Quay Walker,LB,22,2024,0,0,3,18,18,44,0,0,0,0,0,0,0,0,0,0,0,206,1,6.5,Georgia,College Stats,6.27,http://www.sports-reference.com/cfb/players/quay-walker-1.html,,
2022,1,23,BUF,Kaiir Elam,CB,21,2024,0,0,0,6,6,29,0,0,0,0,0,0,0,0,0,0,0,56,2,,Florida,College Stats,6.38,http://www.sports-reference.com/cfb/players/kaiir-elam-1.html,,
2022,1,24,DAL,Tyler Smith,OL,21,2024,0,2,3,25,25,47,0,0,0,0,0,0,0,0,1,0,0,1,,,Tulsa,College Stats,6.33,http://www.sports-reference.com/cfb/players/tyler-smith-6.html,,
2022,1,25,BAL,Tyler Linderbaum,OL,22,2024,0,2,3,25,25,49,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats,6.7,http://www.sports-reference.com/cfb/players/tyler-linderbaum-1.html,,
2022,1,26,NYJ,Jermaine Johnson II,LB,23,2024,0,1,1,14,14,33,0,0,0,0,0,0,0,0,0,0,0,58,1,10,Florida St.,College Stats,6.49,http://www.sports-reference.com/cfb/players/jermaine-johnson-3.html,,
2022,1,27,JAX,Devin Lloyd,LB,23,2024,0,0,3,20,20,48,0,0,0,0,0,0,0,0,0,0,0,195,4,2,Utah,College Stats,6.38,http://www.sports-reference.com/cfb/players/devin-lloyd-1.html,,
2022,1,28,GNB,Devonte Wyatt,DT,24,2024,0,0,0,6,6,47,0,0,0,0,0,0,0,0,0,0,0,43,,12,Georgia,College Stats,6.35,http://www.sports-reference.com/cfb/players/devonte-wyatt-1.html,,
2022,1,29,NWE,Cole Strange,OL,24,2024,0,0,2,11,11,30,0,0,0,0,0,0,0,0,0,3,0,1,,,Chattanooga,,6.29,,,
2022,1,30,KAN,George Karlaftis III,DE,21,2024,0,0,3,20,20,49,0,0,0,0,0,0,0,0,0,0,0,68,,24.5,Purdue,College Stats,6.4,http://www.sports-reference.com/cfb/players/george-karlaftis-1.html,,
2022,1,31,CIN,Daxton Hill,DB,21,2024,0,0,1,9,9,37,0,0,0,0,0,0,0,0,0,0,0,103,2,2.5,Michigan,College Stats,6.33,http://www.sports-reference.com/cfb/players/daxton-hill-1.html,,
2022,1,32,MIN,Lewis Cine,DB,22,2024,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,6.26,http://www.sports-reference.com/cfb/players/lewis-cine-1.html,,
2022,2,33,TAM,Logan Hall,DE,22,2024,0,0,1,13,13,49,0,0,0,0,0,0,0,0,0,0,0,35,,8.5,Houston,College Stats,6.29,http://www.sports-reference.com/cfb/players/logan-hall-3.html,,
2022,2,34,GNB,Christian Watson,WR,23,2024,0,0,3,16,16,38,0,0,0,0,0,15,114,2,98,1653,14,,,,North Dakota St.,,6.27,,,
2022,2,35,TEN,Roger McCreary,CB,22,2024,0,0,2,13,13,47,0,0,0,0,0,0,0,0,0,0,0,175,2,3,Auburn,College Stats,6.28,http://www.sports-reference.com/cfb/players/roger-mccreary-1.html,,
2022,2,36,NYJ,Breece Hall,RB,21,2024,0,0,2,20,20,40,0,0,0,0,0,512,2333,14,152,1292,8,1,,,Iowa St.,College Stats,6.38,http://www.sports-reference.com/cfb/players/breece-hall-1.html,,
2022,2,37,HOU,Jalen Pitre,S,23,2024,0,0,3,16,16,44,0,0,0,0,0,0,0,0,0,0,0,201,6,1,Baylor,College Stats,6.24,http://www.sports-reference.com/cfb/players/jalen-pitre-1.html,,
2022,2,38,ATL,Arnold Ebiketie,DE,23,2024,0,0,0,8,8,50,0,0,0,0,0,0,0,0,0,0,0,63,,14.5,Penn St.,College Stats,6.34,http://www.sports-reference.com/cfb/players/arnold-ebiketie-1.html,,
2022,2,39,CHI,Kyler Gordon,CB,22,2024,0,0,2,12,12,42,0,0,0,0,0,0,0,0,0,0,0,147,5,1.5,Washington,College Stats,6.31,http://www.sports-reference.com/cfb/players/kyler-gordon-1.html,,
2022,2,40,SEA,Boye Mafe,DE,23,2024,0,0,1,14,14,48,0,0,0,0,0,0,0,0,0,0,0,88,,18,Minnesota,College Stats,6.35,http://www.sports-reference.com/cfb/players/boye-mafe-1.html,,
2022,2,41,SEA,Kenneth Walker III,RB,21,2024,0,0,3,20,20,41,0,0,0,0,0,600,2528,24,102,723,2,1,,,Michigan St.,College Stats,6.35,http://www.sports-reference.com/cfb/players/kenneth-walker-iii-1.html,,
2022,2,42,MIN,Andrew Booth,CB,21,2024,0,0,0,3,2,30,0,0,0,0,0,0,0,0,0,0,0,29,,,Clemson,College Stats,6.34,http://www.sports-reference.com/cfb/players/andrew-booth-jr-1.html,,
2022,2,43,NYG,Wan'Dale Robinson,WR,21,2024,0,0,0,11,11,38,0,0,0,0,0,14,104,1,176,1451,5,,,,Kentucky,College Stats,6.17,http://www.sports-reference.com/cfb/players/wandale-robinson-1.html,,
2022,2,44,HOU,John Metchie,WR,22,2024,0,0,0,3,3,29,0,0,0,0,0,1,4,0,40,412,1,1,,,Alabama,College Stats,6.18,http://www.sports-reference.com/cfb/players/john-metchie-1.html,,
2022,2,45,BAL,David Ojabo,LB,22,2024,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,11,,4,Michigan,College Stats,6.39,http://www.sports-reference.com/cfb/players/david-ojabo-1.html,,
2022,2,46,DET,Josh Paschal,DE,22,2024,0,0,0,9,9,36,0,0,0,0,0,0,0,0,0,0,0,42,,5,Kentucky,College Stats,6.32,http://www.sports-reference.com/cfb/players/joshua-paschal-1.html,,
2022,2,47,WAS,Phidarian Mathis,DT,24,2024,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,10,,,Alabama,College Stats,6.27,http://www.sports-reference.com/cfb/players/phidarian-mathis-1.html,,
2022,2,48,CHI,Jaquan Brisker,S,23,2024,0,0,2,11,11,35,0,0,0,0,0,0,0,0,0,0,0,162,3,6,Penn St.,College Stats,6.38,http://www.sports-reference.com/cfb/players/jaquan-brisker-1.html,,
2022,2,49,NOR,Alontae Taylor,DB,23,2024,0,0,3,13,13,47,0,0,0,0,0,0,0,0,0,0,0,156,2,5,Tennessee,College Stats,6.17,http://www.sports-reference.com/cfb/players/alontae-taylor-1.html,,
2022,2,50,NWE,Tyquan Thornton,WR,21,2024,0,0,1,3,3,28,0,0,0,0,0,6,67,1,39,385,2,2,,,Baylor,College Stats,5.97,http://www.sports-reference.com/cfb/players/tyquan-thornton-1.html,,
2022,2,51,PHI,Cam Jurgens,OL,23,2024,0,1,2,14,14,44,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,College Stats,6.11,http://www.sports-reference.com/cfb/players/cameron-jurgens-1.html,,
2022,2,52,PIT,George Pickens,WR,21,2024,0,0,3,24,24,48,0,0,0,0,0,8,36,1,174,2841,12,1,,,Georgia,College Stats,6.23,http://www.sports-reference.com/cfb/players/george-pickens-1.html,,
2022,2,53,IND,Alec Pierce,WR,22,2024,0,0,3,15,15,49,0,0,0,0,0,0,0,0,110,1931,11,,,,Cincinnati,College Stats,6.16,http://www.sports-reference.com/cfb/players/alec-pierce-2.html,,
2022,2,54,KAN,Skyy Moore,WR,21,2024,0,0,0,4,4,36,0,0,0,0,0,6,47,0,43,494,1,1,,,Western Michigan,College Stats,6.24,http://www.sports-reference.com/cfb/players/skyy-moore-1.html,,
2022,2,55,ARI,Trey McBride,TE,22,2024,0,1,3,20,20,49,0,0,0,0,0,1,2,1,221,2236,6,7,,,Colorado St.,College Stats,6.31,http://www.sports-reference.com/cfb/players/trey-mcbride-1.html,,
2022,2,56,DAL,Sam Williams,DE,23,2023,0,0,0,4,4,32,0,0,0,0,0,0,0,0,0,0,0,30,,8.5,Mississippi,College Stats,6.31,http://www.sports-reference.com/cfb/players/sam-williams-8.html,,
2022,2,57,TAM,Luke Goedeke,OL,23,2024,0,0,2,17,17,41,0,0,0,0,0,0,0,0,0,0,0,1,,,Central Michigan,College Stats,6.26,http://www.sports-reference.com/cfb/players/luke-goedeke-1.html,,
2022,2,58,ATL,Troy Andersen,LB,23,2024,0,0,0,6,6,26,0,0,0,0,0,0,0,0,0,0,0,75,1,0.5,Montana St.,,6.18,,,
2022,2,59,MIN,Ed Ingram,G,23,2024,0,0,3,16,16,48,0,0,0,0,0,0,0,0,0,0,0,1,,,LSU,College Stats,6.1,http://www.sports-reference.com/cfb/players/ed-ingram-1.html,,
2022,2,60,CIN,Cam Taylor-Britt,CB,22,2024,0,0,3,14,14,39,0,0,0,0,0,0,0,0,0,0,0,139,7,0.5,Nebraska,College Stats,6.18,http://www.sports-reference.com/cfb/players/cam-taylor-1.html,,
2022,2,61,SFO,Drake Jackson,OLB,21,2023,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,12,1,6,USC,College Stats,6,http://www.sports-reference.com/cfb/players/drake-jackson-2.html,,
2022,2,62,KAN,Bryan Cook,S,23,2024,0,0,2,12,12,45,0,0,0,0,0,0,0,0,0,0,0,103,3,1,Cincinnati,College Stats,6.37,http://www.sports-reference.com/cfb/players/bryan-cook-2.html,,
2022,2,63,BUF,James Cook,RB,22,2024,0,2,2,28,28,49,0,0,0,0,0,533,2638,20,97,883,7,1,,,Georgia,College Stats,6.15,http://www.sports-reference.com/cfb/players/james-cook-2.html,,
2022,2,64,DEN,Nik Bonitto,OLB,22,2024,0,1,1,21,21,47,0,0,0,0,0,0,0,0,0,0,0,62,1,23,Oklahoma,College Stats,6.33,http://www.sports-reference.com/cfb/players/nik-bonitto-1.html,,
2023,1,1,CAR,Bryce Young,QB,22,2024,0,0,1,14,14,30,549,911,5280,26,19,82,502,6,0,0,0,,,,Alabama,College Stats,6.82,http://www.sports-reference.com/cfb/players/bryce-young-1.html,,
2023,1,2,HOU,C.J. Stroud,QB,21,2024,0,1,2,24,24,32,655,1031,7835,43,17,91,400,3,1,0,0,,,,Ohio St.,College Stats,6.7,http://www.sports-reference.com/cfb/players/cj-stroud-1.html,,
2023,1,3,HOU,Will Anderson,LB,22,2024,0,1,2,18,18,29,0,0,0,0,0,0,0,0,0,0,0,56,,18,Alabama,College Stats,7.02,http://www.sports-reference.com/cfb/players/will-anderson-jr-1.html,,
2023,1,4,IND,Anthony Richardson,QB,21,2024,0,0,1,9,9,15,176,348,2391,11,13,111,635,10,1,-1,0,,,,Florida,College Stats,6.4,http://www.sports-reference.com/cfb/players/anthony-richardson-2.html,,
2023,1,5,SEA,Devon Witherspoon,DB,22,2024,0,2,2,16,16,31,0,0,0,0,0,0,0,0,0,0,0,122,1,4,Illinois,College Stats,6.47,http://www.sports-reference.com/cfb/players/devon-witherspoon-1.html,,
2023,1,6,ARI,Paris Johnson,OL,22,2024,0,0,2,15,15,31,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats,6.39,http://www.sports-reference.com/cfb/players/paris-johnson-jr-1.html,,
2023,1,7,LVR,Tyree Wilson,OLB,23,2024,0,0,0,5,5,33,0,0,0,0,0,0,0,0,0,0,0,32,,8,Texas Tech,College Stats,6.77,http://www.sports-reference.com/cfb/players/tyree-wilson-1.html,,
2023,1,8,ATL,Bijan Robinson,RB,21,2024,0,1,2,21,21,34,0,0,0,0,0,518,2432,18,119,918,5,,,,Texas,College Stats,6.84,http://www.sports-reference.com/cfb/players/bijan-robinson-1.html,,
2023,1,9,PHI,Jalen Carter,DL,22,2024,0,1,1,16,16,32,0,0,0,0,0,0,0,0,0,0,0,45,,10.5,Georgia,College Stats,7.05,http://www.sports-reference.com/cfb/players/jalen-carter-1.html,,
2023,1,10,CHI,Darnell Wright,OL,22,2024,0,0,2,14,14,33,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats,6.4,http://www.sports-reference.com/cfb/players/darnell-wright-1.html,,
2023,1,11,TEN,Peter Skoronski,OL,22,2024,0,0,2,11,11,31,0,0,0,0,0,0,0,0,0,0,0,,,,Northwestern,College Stats,6.73,http://www.sports-reference.com/cfb/players/peter-skoronski-1.html,,
2023,1,12,DET,Jahmyr Gibbs,RB,21,2024,0,2,0,27,27,32,0,0,0,0,0,432,2357,26,104,833,5,,,,Alabama,College Stats,6.37,http://www.sports-reference.com/cfb/players/jahmyr-gibbs-1.html,,
2023,1,13,GNB,Lukas Van Ness,DL,22,2024,0,0,0,3,3,34,0,0,0,0,0,0,0,0,0,0,0,46,,7,Iowa,College Stats,6.4,http://www.sports-reference.com/cfb/players/lukas-van-ness-1.html,,
2023,1,14,PIT,Broderick Jones,OL,22,2024,0,0,2,13,13,34,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,6.44,http://www.sports-reference.com/cfb/players/broderick-jones-1.html,,
2023,1,15,NYJ,Will McDonald,DE,24,2024,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,27,,13.5,Iowa St.,College Stats,6.41,http://www.sports-reference.com/cfb/players/will-mcdonald-1.html,,
2023,1,16,WAS,Emmanuel Forbes,CB,22,2024,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,41,2,,Mississippi St.,College Stats,6.36,http://www.sports-reference.com/cfb/players/emmanuel-forbes-1.html,,
2023,1,17,NWE,Christian Gonzalez,DB,21,2024,0,0,1,12,12,20,0,0,0,0,0,0,0,0,0,0,0,64,3,1,Oregon,College Stats,6.7,http://www.sports-reference.com/cfb/players/christian-gonzalez-2.html,,
2023,1,18,DET,Jack Campbell,LB,23,2024,0,0,2,13,13,34,0,0,0,0,0,0,0,0,0,0,0,121,,3.5,Iowa,College Stats,6.2,http://www.sports-reference.com/cfb/players/jack-campbell-1.html,,
2023,1,19,TAM,Calijah Kancey,DL,22,2024,0,0,1,12,12,26,0,0,0,0,0,0,0,0,0,0,0,41,,11.5,Pittsburgh,College Stats,6.39,http://www.sports-reference.com/cfb/players/calijah-kancey-1.html,,
2023,1,20,SEA,Jaxon Smith-Njigba,WR,21,2024,0,1,1,15,15,34,1,1,35,0,0,5,26,0,163,1758,10,,,,Ohio St.,College Stats,6.43,http://www.sports-reference.com/cfb/players/jaxon-smith-njigba-1.html,,
2023,1,21,LAC,Quentin Johnston,WR,22,2024,0,0,2,11,11,32,0,0,0,0,0,6,15,0,93,1142,10,,,,TCU,College Stats,6.39,http://www.sports-reference.com/cfb/players/quentin-johnston-1.html,,
2023,1,22,BAL,Zay Flowers,WR,22,2024,0,1,2,20,20,33,0,0,0,0,0,17,112,1,151,1917,9,,,,Boston Col.,College Stats,6.46,http://www.sports-reference.com/cfb/players/zay-flowers-1.html,,
2023,1,23,MIN,Jordan Addison,WR,21,2024,0,0,2,15,15,32,0,0,0,0,0,4,22,1,133,1786,19,,,,USC,College Stats,6.36,http://www.sports-reference.com/cfb/players/jordan-addison-1.html,,
2023,1,24,NYG,Deonte Banks,DB,22,2024,0,0,2,10,10,29,0,0,0,0,0,0,0,0,0,0,0,92,2,,Maryland,College Stats,6.37,http://www.sports-reference.com/cfb/players/deonte-banks-1.html,,
2023,1,25,BUF,Dalton Kincaid,TE,23,2024,0,0,2,12,12,29,0,0,0,0,0,0,0,0,117,1121,4,,,,Utah,College Stats,6.48,http://www.sports-reference.com/cfb/players/dalton-kincaid-1.html,,
2023,1,26,DAL,Mazi Smith,DL,22,2024,0,0,1,9,9,34,0,0,0,0,0,0,0,0,0,0,0,31,,2,Michigan,College Stats,6.34,http://www.sports-reference.com/cfb/players/mazi-smith-1.html,,
2023,1,27,JAX,Anton Harrison,OL,21,2024,0,0,2,16,16,33,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats,6.27,http://www.sports-reference.com/cfb/players/anton-harrison-1.html,,
2023,1,28,CIN,Myles Murphy,DE,21,2024,0,0,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,21,,3,Clemson,College Stats,6.42,http://www.sports-reference.com/cfb/players/myles-murphy-1.html,,
2023,1,29,NOR,Bryan Bresee,DT,21,2024,0,0,1,8,8,34,0,0,0,0,0,0,0,0,0,0,0,29,,12,Clemson,College Stats,6.35,http://www.sports-reference.com/cfb/players/bryan-bresee-1.html,,
2023,1,30,PHI,Nolan Smith,OLB,22,2024,0,0,0,7,7,33,0,0,0,0,0,0,0,0,0,0,0,31,,7.5,Georgia,College Stats,6.33,http://www.sports-reference.com/cfb/players/nolan-smith-1.html,,
2023,1,31,KAN,Felix Anudike-Uzomah,DE,21,2024,0,0,0,4,4,34,0,0,0,0,0,0,0,0,0,0,0,24,,3,Kansas St.,College Stats,6.34,http://www.sports-reference.com/cfb/players/felix-anudike-uzomah-1.html,,
2023,2,32,PIT,Joey Porter Jr.,CB,23,2024,0,0,2,10,10,33,0,0,0,0,0,0,0,0,0,0,0,85,2,,Penn St.,College Stats,6.42,http://www.sports-reference.com/cfb/players/joey-porter-jr-1.html,,
2023,2,33,TEN,Will Levis,QB,24,2024,0,0,2,11,11,21,339,556,3899,21,16,70,240,1,0,0,0,,,,Kentucky,College Stats,6.34,http://www.sports-reference.com/cfb/players/will-levis-1.html,,
